frame,joint0_x,joint0_y,joint0_z,joint1_x,joint1_y,joint1_z,joint2_x,joint2_y,joint2_z,joint3_x,joint3_y,joint3_z,joint4_x,joint4_y,joint4_z,joint5_x,joint5_y,joint5_z,joint6_x,joint6_y,joint6_z,joint7_x,joint7_y,joint7_z,joint8_x,joint8_y,joint8_z,joint9_x,joint9_y,joint9_z,joint10_x,joint10_y,joint10_z,joint11_x,joint11_y,joint11_z,joint12_x,joint12_y,joint12_z,joint13_x,joint13_y,joint13_z,joint14_x,joint14_y,joint14_z,joint15_x,joint15_y,joint15_z,joint16_x,joint16_y,joint16_z
7408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2297410963895417,-0.16796934112641518,0.9677369567963247,0.0,0.0,0.0,0.23213001854386392,-0.19035123887261357,0.95443888000265,0.2040984964858044,-0.2000484410713462,0.9625738552139238,0.22502294578372753,-0.20965531246829372,0.955060976074219,0.2104443884801542,-0.22208102048220782,0.9546741559864537,0.2085916898524435,-0.2291333770909183,0.9604855424776066,0.20605487904409273,-0.22857716464299882,0.9598443249398568,0.2582428704038863,-0.21477402128300307,0.9672994554343528,0.23572165098693373,-0.21894057552491514,0.9613398293476663,0.2812719714169949,-0.20109225780531118,0.9477873707069199,0.26730108712747774,-0.2082276110138669,0.9680587880583205,0.26277280099555916,-0.233045698757776,0.9663522474402517,0.2482573824771713,-0.23131373991613088,0.9642632770611714
7409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7411,0.24009663590398173,-0.18474281084161567,0.9563104930310332,0.2533580015774504,-0.17808543933763785,0.9334780778579113,0.2374294016447834,-0.17129302734818513,0.9569680731513216,0.23643375089759372,-0.1633370291177092,0.9694078480477183,0.0,0.0,0.0,0.24241950093774745,-0.19485949218132503,0.9564333480935118,0.21006815566001352,-0.20268312273424813,0.9558046673681815,0.23360960743390244,-0.2086044712281998,0.956318861928639,0.20847975591469814,-0.22193652266975375,0.9515243429787068,0.2036607216896814,-0.22817267715284492,0.9583466197480438,0.2032880263160135,-0.2274975795338761,0.9577937785026951,0.2707682086526156,-0.22357562728209782,0.9638272629870268,0.2461793252154883,-0.2279582217015956,0.9593728376723913,0.2878161259812483,-0.21520667096683446,0.9202414310062735,0.2792859421478379,-0.22326761758627328,0.9662794086480877,0.2763533051140559,-0.23986535118055421,0.9662752220691768,0.2644166390151252,-0.23668954532149855,0.9624659533299879
7412,0.23559901649534323,-0.1805251131951956,0.9602547141196723,0.24389027535305952,-0.1705117320926284,0.9524705511089016,0.23062782411023217,-0.16667859552050332,0.9646625701756001,0.24179383646551847,-0.1618940906094594,0.9675514064222153,0.0,0.0,0.0,0.24833395386556853,-0.19750449507197282,0.9572573631190853,0.21402580290275494,-0.20451933999596322,0.9513236635720633,0.23788663621715947,-0.2080073231825955,0.9560649439358929,0.20644949055005837,-0.22164115923674887,0.9496724908159971,0.20091890956498992,-0.22798898403176351,0.9533015309900962,0.20147686075180474,-0.2273422129837543,0.9546660036285712,0.2778642311300702,-0.22874906958982993,0.9618931472517829,0.25220860922676613,-0.23322909961905372,0.9570795720473129,0.2953969879557851,-0.2244189905745889,0.9176535197992111,0.2865426297464603,-0.2322397527488799,0.9645489499049877,0.2844636798471971,-0.243337938139128,0.965549840672661,0.27341740747500637,-0.23986380422910994,0.9607753949243284
7413,0.23697884899374813,-0.17933826872775915,0.9616478591959541,0.24227340313303833,-0.1675056859545103,0.962380974157137,0.23127432267232637,-0.16578172646503217,0.9662725076896421,0.24818238268317383,-0.16220712417468966,0.9658704215540218,0.0,0.0,0.0,0.25373783153824847,-0.19909357916117973,0.9587432608822958,0.2199482518249095,-0.2058276502887971,0.948357828389048,0.24152445274867712,-0.20786444333960327,0.9557816752945962,0.2081358173652143,-0.22125813230139704,0.9483619920746179,0.20053534407018128,-0.22897413941253233,0.949630566912506,0.20149879903767967,-0.22784144930250788,0.9514378998000227,0.2819519626214045,-0.23190476334441998,0.9610232915922106,0.2566841507242408,-0.23629905175676494,0.9563797097846246,0.30284365304294897,-0.22994736112057235,0.9266539913824217,0.29080534399963187,-0.23699988677188732,0.9629639384622136,0.2886702756547468,-0.24448696206476164,0.9644480380300329,0.2770639728683991,-0.2409480269869649,0.959820798644958
7414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7416,0.23118486783138273,-0.179456452644734,0.9579964064974315,0.23525106328499243,-0.16619913981561596,0.9635697550408602,0.0,0.0,0.0,0.2456394512895813,-0.1616458407748334,0.9627017639208165,0.0,0.0,0.0,0.2522258345636107,-0.1973096096160774,0.9578393735367338,0.21483953330203887,-0.20402646377960373,0.9479590779863603,0.24132894148465242,-0.2074934553378636,0.9551886975536329,0.20575617041350658,-0.22106135694708132,0.9475741416727527,0.20154516240853873,-0.2293033410527425,0.9488642458357566,0.20215772218479072,-0.22874173067556566,0.9498574299405685,0.28036221217216223,-0.22486916643712276,0.9608468031574984,0.2522393815382756,-0.229520636260778,0.9572610829802556,0.3080205296168686,-0.22251258460576614,0.9383747370527522,0.29201513526955714,-0.2295483916462836,0.962374153861977,0.28702621292122704,-0.24001823108292514,0.9622194653533545,0.27543858293597756,-0.23773859684394158,0.9590722187804616
7417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23627079532863107,-0.16120601798751702,0.9617508052060025,0.0,0.0,0.0,0.2433887710253861,-0.19580655287975568,0.9544711803085627,0.2066458610518868,-0.20274665792067295,0.9514916025816544,0.23510181768721933,-0.2094899837977766,0.9535168298116767,0.20650087054883468,-0.2234041774397045,0.9486654959421648,0.203960221886015,-0.22824991402995676,0.9498155657818417,0.2028247983472207,-0.2279306020431709,0.9504054402615365,0.273336117064449,-0.22074356774193746,0.962794675868725,0.2452718253031046,-0.22538535672348275,0.9583905971938418,0.29939475473290916,-0.21491717070219415,0.9508408213302854,0.28076190238808396,-0.2218826481729037,0.9635800082031308,0.2758714422446383,-0.2362083643292757,0.9619218667494474,0.26118831151398114,-0.23419632684145567,0.959306872805502
7418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325764710675732,-0.1907892452043578,0.9571526051746656,0.19516667310848504,-0.1984793187130546,0.9603534450389638,0.2257158277002142,-0.2071479576090679,0.957328967014289,0.20178803711807114,-0.22217988114301385,0.9560704989497286,0.20505068361014928,-0.22644343233764683,0.9567366009189431,0.20207804699945506,-0.22594115829538333,0.9571232839344996,0.26303582887655,-0.21858837342396556,0.9718131559703763,0.23471862456682455,-0.22350201813720164,0.9640128697654017,0.28685145021681685,-0.2124180683569391,0.9674049396485332,0.26280450048791215,-0.21989736749941827,0.9713747299731905,0.266044355003677,-0.23435395911110563,0.970582078855285,0.2424763287576099,-0.23318359493076757,0.9638078845476211
7419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47562183154386495,0.3656414001435707,3.242800428378363,0.21027984150806456,-0.1844407283138992,0.9789572319799743,-0.1814258005845932,0.08051161769694667,2.2584175941115054,0.2031014019756761,-0.2023848115352976,0.9745581537703628,-0.17552409381566547,0.06620381931496905,2.2573041888663377,0.20108033545099208,-0.22117155333787877,0.9787338614980529,-0.17462267076064927,0.06534488250662229,2.257734426369237,0.23793025840093748,-0.22004489164624919,0.9889713084754501,0.03321127999607823,-0.0785506012427094,1.623636761326519,0.24888567605462142,-0.21164823548796616,0.9885480974453897,0.04514197477126977,-0.07625412375239232,1.6271928984045618,0.23567491630808585,-0.23080832761659945,0.9874236057151157,0.034960310917163145,-0.08306923571135921,1.6232893318060804
7420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19277605873944165,-0.18381519949783237,1.0149090902195856,-0.026062321691400547,-0.03923236174829697,1.7317204251266816,0.18552647059599245,-0.199591144490827,0.9942838108316887,-0.022061234257901963,-0.05485697747644028,1.7285170280337314,0.19600365145200796,-0.21802584270994466,1.0029922614832982,-0.018579390847598187,-0.05252408925138352,1.7385794496427884,0.215232413037806,-0.22988985055400227,1.0220593131612312,0.09886928226426642,-0.15252262434790576,1.3863050308792273,0.21471516234440718,-0.22086958688455707,1.0191067700323178,0.10533146653169621,-0.14880320045620699,1.3875698488502382,0.2152545013390819,-0.23657727613865104,1.022611987435605,0.10702510938767454,-0.15416516533126295,1.3884941551307377
7421,0.2084139446844932,-0.17864524819165434,1.0286975997341883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1777176175153118,-0.19391528703252517,1.0391184383940502,0.08042576945828613,-0.12884933148534627,1.382597689284196,0.16938560264584063,-0.20799579154239392,1.0041486737986793,0.07677496111525307,-0.1450920285242826,1.3675175938226172,0.18901890488193018,-0.21932691782507727,1.0358692572153676,0.08624053383527451,-0.13566334844612335,1.388135524325932,0.18948109058588464,-0.23602384199872048,1.047925530587586,0.13953138513469793,-0.20266724306186398,1.2256177495342475,0.18390014619148884,-0.225951575371291,1.040679525227042,0.1437861958591251,-0.1976203685249754,1.240417393335878,0.0,0.0,0.0,0.16036309787625158,-0.20554489896607836,1.2477658845737847
7422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7368235482273858,0.38516995395509934,4.48521797902773,0.1618128862260479,-0.20043722429444652,1.0466616965941349,-0.1882864058025435,-0.030239086632432036,2.3957978202668855,0.15605068502595376,-0.21229249676107467,1.0186576072896427,-0.19215503463020245,-0.03933391461679012,2.3874345462806597,0.1834936630912696,-0.2191933191252771,1.0742942124854862,-0.18113105486124648,-0.03154031779435677,2.3998676218320223,0.16931010473402935,-0.24763670080610906,1.0660529090162716,-0.0055380271795365255,-0.14892046509937257,1.739427118884659,0.16368136772605685,-0.23114727300883772,1.0580480109596107,-0.005271961962188876,-0.14524866518926516,1.7473649140130072,0.14462904217818345,-0.2751709342441866,1.3714474732243007,0.1306589489352251,-0.2713266783818671,1.4583500018017266
7423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1554297891185617,-0.2132059065896378,1.0571874393671585,-0.022500046312859512,-0.13669118994137947,1.7557396785703885,0.15013042267097995,-0.21936256001263005,1.0327162703467105,-0.02942309555313924,-0.1450642193130562,1.7411162953785562,0.17969198424037788,-0.2240156528943191,1.102903144526767,-0.008184101075046801,-0.13239480511815768,1.7877890110070451,0.15836895644735563,-0.2543920701585532,1.0814508475227416,0.0713480397890667,-0.21034077295953216,1.4291043886785908,0.15452314834267586,-0.2324708556971341,1.0698438531423264,0.07464351730376043,-0.19896405603367912,1.4449497854116136,0.15070287566181345,-0.2686650565898631,1.2815870636727658,0.1123198679287934,-0.3079629120386446,1.5804996567049134
7424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15493692646607032,-0.2214277534463105,1.0621886207033173,0.08735150521154841,-0.20252509100046728,1.3443952669464008,0.14780780724656326,-0.22422007494359655,1.0392612671238077,0.07733326587960031,-0.20961877429816564,1.3203140231266681,0.18079195585890334,-0.22835429621885392,1.1174967842110284,0.10609369354956585,-0.1961959577490351,1.391821555998351,0.15737007626177874,-0.25902364678213347,1.086211322549546,0.12609141582854774,-0.24992552346782568,1.2293330570876826,0.15631306424564193,-0.23455194899616016,1.0779283309092889,0.13553502309294388,-0.23468344511205938,1.2564596063098523,0.16495907778978341,-0.2644130839432622,1.2096212916566456,0.12186415030867498,-0.33019152668036794,1.6416158371945058
7425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15996633050352904,-0.22807204085054056,1.0701820027326256,0.14877303778051593,-0.2373888805683034,1.1072188492004584,0.15149236154002038,-0.2311854122055284,1.0433146559228796,0.13690853746022696,-0.24612164722763877,1.0779214423925496,0.17963714270325667,-0.23755007981030957,1.119601829545231,0.16796526538734546,-0.2352902804265942,1.1623046954971124,0.16157955044354905,-0.2623404095137112,1.0898153580361578,0.1566138488469449,-0.26975501343935476,1.1119806343730987,0.16060658876590572,-0.24015586886907092,1.0839007916336334,0.16646868907002965,-0.255264329069982,1.1353281104766029,0.0,0.0,0.0,0.0,0.0,0.0
7426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1646176711657657,-0.23091144036350167,1.0825491128653053,0.17838268976905544,-0.24945980700026835,1.0011897866239803,0.15490983807038813,-0.2373718778560195,1.048073930665853,0.16766381648544187,-0.2614977113173968,0.9715909111506931,0.17824771657055943,-0.2434719232032825,1.1170526616503273,0.19685307481867287,-0.25236556835805113,1.055110186814805,0.16361342760969383,-0.2591452380082494,1.085241609397,0.16990849264174032,-0.2716549183212673,1.0480353021646196,0.16267210967718487,-0.23958093596339333,1.079670643504273,0.17740498151866776,-0.2579179128458138,1.065049601746101,0.17239795114000125,-0.26153471297417613,1.1577697666262774,0.15781325767162527,-0.30291394128655663,1.3729424997013657
7427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15757168506806832,-0.22629518575591157,1.0742298666127679,0.18261584188860655,-0.24639914521898232,0.9687916661990639,0.14822686247519473,-0.2389133489435122,1.0367918333039026,0.17257159672746042,-0.263156598121616,0.9338033718025713,0.17351879231948059,-0.2466625711314272,1.1102695096889994,0.2001216794277259,-0.25826168069946814,1.0162217060019523,0.15861866200010877,-0.2557437898361054,1.0705697968517671,0.17059817309347683,-0.26982256132793764,1.022605327639291,0.15506547474507026,-0.23098682198819048,1.0659462726745095,0.17362895367625852,-0.24829472873538413,1.0285882529016657,0.168295713699956,-0.2543474518636035,1.1173537472845088,0.17186138864462266,-0.27730731040585066,1.1996063870572131
7428,0.1771291255603141,-0.2205873475740202,1.079140305399611,0.191317314608961,-0.20889423653036465,1.0432915943031937,0.18986237896981473,-0.20846431316739253,1.0447699223246973,0.19177447653271304,-0.20629535005073582,1.0364017684963382,-0.25263227915900555,0.041254444784259436,2.728550658211968,0.15145417218074952,-0.2456985345368502,1.0638285118636417,0.18313697716976268,-0.25514091533177874,0.9932363208767425,0.14694558130430346,-0.23680211951249344,1.0386888914541914,0.18037255386484097,-0.2660730139957702,0.9827701741737422,0.16685662337611967,-0.24216339467385647,1.1045185982185806,0.19311758288703385,-0.25391583068816387,1.0192419878124162,0.16376628445698657,-0.2595707935313226,1.091798933592009,0.14898678483736782,-0.3081556623557801,1.3031291614049296,0.0,0.0,0.0,0.17161181667096248,-0.29745550698082857,1.2889311167058775,0.0,0.0,0.0,0.17595733337586109,-0.30839782681685135,1.3346222620671486
7429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433420114992526,-0.2259686916255613,1.0519486158684654,0.16860890812574822,-0.23916969201088162,0.9971060127497892,0.14019931690874152,-0.22263831984475882,1.03591545972475,0.16640784797999683,-0.24964346868935872,0.9918189329117272,0.1595333581117812,-0.22997731122349896,1.0978175894540685,0.17950785876217795,-0.23834514631911305,1.0323449364384432,0.1554790850757124,-0.2574086549605161,1.0806119308839832,0.150219978590651,-0.2905213196918116,1.1973063090869205,0.14779620802060017,-0.23064279812892624,1.060886060521564,0.16370288245484663,-0.27617772967509857,1.2016338571622833,0.15912020136498714,-0.24793299928559742,1.098821968396467,0.17090851183343747,-0.2780376645442636,1.2008749414017532
7430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1387828280025085,-0.21539495331005032,1.046905499771942,0.15621118759441804,-0.22704560429919185,1.0171848690551368,0.13343894151668378,-0.21761907943538653,1.029224178296375,0.15191799251862836,-0.23757387428774202,1.0100871575794554,0.1531290130361675,-0.22000317714823497,1.093779369688521,0.16641131416012478,-0.2226024781225295,1.0504474385439884,0.14403238796799847,-0.24457334457759078,1.0685295885052362,0.14609328047347603,-0.26443234673126054,1.1235326050589285,0.1369567434398288,-0.21345801083524538,1.0465868292229221,0.15091315460783997,-0.23930298108125286,1.1192839342727645,0.1493031215769521,-0.2337690672471251,1.0837239666600589,0.16314985893400796,-0.2470362318939645,1.121241812160092
7431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1337489368877905,-0.20907316510402563,1.0544776215484555,0.14402914568419503,-0.2190267609001613,1.0379555002213616,0.12646539241203017,-0.2166344098984815,1.0361246097807064,0.1377417451446329,-0.2320354738343373,1.0288408926004406,0.14922945881081368,-0.2122188495142208,1.1015040707443102,0.15666950557079795,-0.21086249841356847,1.0796422837207855,0.13677188251700328,-0.2430670942344841,1.071625739822856,0.14074091356788526,-0.25489514615315323,1.0884089839218887,0.12831925152087345,-0.20712169246960394,1.0462545996692265,0.1401142300925883,-0.22156203394337226,1.0771488016259452,0.14349332086845323,-0.224236955679319,1.0856506160225714,0.1570730641349109,-0.22903879030373428,1.097333059902842
7432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13088478519407462,-0.20434100931515542,1.0770314519251523,0.1353000292619985,-0.21414710303254916,1.0645202596597927,0.1229725721977009,-0.21211235008303525,1.0591708871120673,0.12757227480576602,-0.22694136442037094,1.0511675445797903,0.15059682814625083,-0.21265103616081885,1.1220953742576767,0.15339634716831635,-0.210230042544837,1.111245517715601,0.13482565018315154,-0.24538678614743056,1.09086539434114,0.13767807541599048,-0.2532269590059023,1.0856043745842483,0.12737129063145397,-0.21202580334690022,1.0663692616084062,0.13712714811897214,-0.22220212461603578,1.079848385877217,0.14377495666495071,-0.23162593662941464,1.108442045993611,0.1524544020386182,-0.23352845398551594,1.0990063129824401
7433,0.15485180195925,-0.21839076556809528,1.1453667079616279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12909256432500693,-0.21181140013870423,1.0952753866036622,0.13241936960549983,-0.2224824753047642,1.0909220943272393,0.11849881983386945,-0.21560206224406084,1.0788881046579542,0.12172405120984019,-0.23121403226428583,1.0715830058410412,0.15384318358767649,-0.21925893990503512,1.142154358047359,0.15466222706536148,-0.21720062277749735,1.139944714808936,0.1358538993604173,-0.249788948519983,1.1112927049558607,0.14024864684487406,-0.2569187904647773,1.0997029935199485,0.1285251858473129,-0.22188679322454377,1.089577542284544,0.1405404681523991,-0.23203847046070658,1.101966531494552,0.14577892026843717,-0.2399313568295999,1.12772186400876,0.15687150756800852,-0.24212890565305445,1.1190436664342909
7434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22163018983228,-0.02724016386550517,2.7213808258873255,0.12753865203766862,-0.21614815532523052,1.1352617854270521,0.12619064303195218,-0.22455391288785034,1.1233710158712666,0.11551816103782708,-0.22907320816075083,1.106236667168713,0.11257121939577162,-0.24228273104832102,1.0969376230410213,0.15380582853567473,-0.23324110290025313,1.1661734625360107,0.1531049751252171,-0.22886747862468396,1.1694247144971892,0.1339520838990601,-0.2563104739448822,1.1337501939726256,0.13419891043913337,-0.2622119001778214,1.1196567111901095,0.12456968963159244,-0.22571752068022355,1.12014841582663,0.132955912894908,-0.234904667806903,1.1193044501875318,0.1462036064427239,-0.2450594997109342,1.149410324091076,0.15436722428387883,-0.2478351515735804,1.1392358532726372
7435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1184692179035001,-0.22669217654199778,1.174699421434239,0.11516996300366282,-0.23163002803515895,1.1601334150569564,0.10329027672414597,-0.2453739325988294,1.1327357650453949,0.09543010380679243,-0.253350507432376,1.1255878337392082,0.1475947808265802,-0.24470088535825102,1.1941296412947,0.1470171451664801,-0.24021806187819503,1.1982197761062428,0.12668438130513013,-0.2676330360368008,1.1641342519327196,0.12575011875398975,-0.2733815904842319,1.150070994824894,0.11740699356582272,-0.23011645818413107,1.1682967433955012,0.1227052130213973,-0.23898290217312515,1.1558767771337033,0.14479864685440463,-0.2530223408597533,1.1860383754412156,0.1476624449841073,-0.25849525899608683,1.1740240898116527
7436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1150068733238271,-0.2349576737402199,1.2019620887076967,0.10777764574626428,-0.23698397562024703,1.1886097975609347,0.09482884219704474,-0.2549494496132584,1.1544518951480018,0.08409472197804216,-0.25917835060253247,1.1475271231889552,0.140481133802936,-0.25303332800601985,1.213213534597497,0.14080868897249868,-0.24859857594652082,1.2164227058299844,0.12174559300733655,-0.2730780309721468,1.1881287074558087,0.11896708183876181,-0.2781670834279383,1.1753876718185632,0.10932607144888515,-0.23276207102671953,1.2008078042989692,0.11267442916896114,-0.24135013534864674,1.1822214740400774,0.14107680001862855,-0.2588349699242118,1.210471593872623,0.1416840059952377,-0.26572906002045216,1.202230922565253
7437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10926463689624218,-0.23567676027026718,1.218006968257354,0.10239291266023053,-0.2407897018801121,1.195531290385928,0.09231590514535166,-0.2527876699619966,1.1742854831715148,0.07997328509115978,-0.2629059350113817,1.1636301725704867,0.1386974272089823,-0.2544037725001595,1.2251577843115546,0.14021185859730015,-0.251981845506648,1.2270468471716605,0.11793096390348626,-0.2790687330631086,1.2013788142176294,0.11308393803757462,-0.28590631321869114,1.189907630364861,0.10745525523326405,-0.24255232266504637,1.2081352155911842,0.11549865837958938,-0.25517565368256845,1.1993802940668181,0.14194370981915436,-0.2630799327991199,1.2253846435307265,0.14370556784051672,-0.2735495486961952,1.2215361320791716
7438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10528863313285922,-0.23418085066590935,1.223004116883608,0.10081679953488808,-0.24219224449801077,1.198318992411693,0.09115031819041616,-0.24972791597575236,1.182453460772073,0.07903780735470341,-0.26351889737921425,1.1713640785112056,0.13963284248382143,-0.25371881197145096,1.2293700058822854,0.14187267472320622,-0.2525079922054515,1.2302342120775203,0.11755717021349436,-0.282728822187414,1.206346022868568,0.11251657220482054,-0.291758842512903,1.1993630229062109,0.10837023425509808,-0.24798483230331156,1.210108554195623,0.12127309462727492,-0.2637610491707259,1.2085520750794783,0.14609221238539336,-0.2636232034007484,1.2306020577607555,0.14977491635067683,-0.2766616526018926,1.2299670323822243
7439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7017844370096549,-0.019368496803893173,4.226426482446955,0.10007230267558095,-0.2296707330377538,1.2121740976870992,-0.2600677688161229,-0.16824580612900303,2.4268777973876503,0.08910994359923047,-0.24397503051419506,1.1831122906685156,-0.27240390355929445,-0.17975312954852435,2.415378276828318,0.14136756076562612,-0.25108745046231973,1.2282920037533536,-0.2359615096576026,-0.1730772274299274,2.4414287396442798,0.11705329876043101,-0.287066707427592,1.2017123823753062,-0.06689675100454182,-0.23723672183853062,1.8161845183080048,0.1086070071008849,-0.24914990480239674,1.2007728965151991,-0.06090802896516151,-0.22387160972110187,1.8208420646037897,0.14439853732925612,-0.26131888176952617,1.2242875591467224,0.1489719582684458,-0.2742261955691649,1.2314073778090875
7440,0.0,0.0,0.0,-0.10347103397284099,-0.08729209690058731,2.266818529338921,-0.12942867958989984,-0.08242292173028617,2.2752595170601966,-0.11823104133651932,-0.08373499380917543,2.2619472819284603,-1.0290824664847587,0.12623590933830053,5.270983059515835,0.09652204550917191,-0.22075999426071527,1.203118481083791,-0.4853170779478205,-0.06116743737117655,3.202317680270697,0.089891609313383,-0.2433903308961824,1.1749366002734154,-0.4913527341003257,-0.06836599728172812,3.1998675229330127,0.14916243801847728,-0.24966629265895213,1.2263502806957638,-0.46965565760648365,-0.06399197426918617,3.2077222481998047,0.11452648301823161,-0.2821197361328396,1.191402463226292,-0.18150159419280798,-0.16718015967112818,2.1998313044924576,0.11182068554794605,-0.23948129800826015,1.1930211469308416,-0.177643787658686,-0.16143962776353737,2.201572619558981,0.14872286901424817,-0.2535467904415248,1.2198114565911646,-0.058952619434247094,-0.1882739694641506,1.8620413259238284
7441,-0.09073436410171473,-0.15124472210314238,2.216537134778326,-0.2345318122906741,-0.03145238295816509,2.9329998591625226,-0.2909704027533686,-0.02522466993656418,2.9797443493123064,-0.25085065755305025,-0.03539562154316573,2.9469523324272258,-1.1542741497055526,0.1492930561844439,5.725489599757859,0.1005818455346348,-0.21707228307800758,1.1982906193782117,-0.5676751780660458,-0.040644603527486604,3.5398160139394395,0.09849489575099396,-0.24331717260484712,1.1731466478570123,-0.569894116909606,-0.04598094687989205,3.541705040200233,0.15871289273180803,-0.2491870932775183,1.2253869796852932,-0.5564093222680777,-0.04189642164256792,3.5408563041037135,0.11921269703628667,-0.2846818569565241,1.1848329391613617,-0.21815061981726827,-0.1547171232019921,2.3676139436880894,0.1204807023325603,-0.24273513823465362,1.1873650382752816,-0.21507371026371064,-0.15297531479176713,2.3680442448737806,0.157980467468341,-0.2553973440231952,1.2195148313726847,-0.15900855836638486,-0.16408891423101388,2.2036968098225715
